fecha,Id_almacen,operaciones_diarias,eficiencia_diaria,volumen_operado,movimientos_diarios,cantidad_movida,ratio_volumen_eficiencia,clasificacion_rendimiento
2024-04-25,2,56,96.83928574834552,682.8900040388107,0,0,68289,Rendimiento Estándar
2024-04-25,3,46,102.49999942986861,614.5499994754791,0,0,61455,Rendimiento Estándar
2024-04-25,4,71,101.1830983867108,853.6999999880791,0,0,85370,Rendimiento Estándar
2024-04-25,5,70,101.57142860548838,915.6000034809113,1,880.9500122070312,3956.78,Rendimiento Estándar
2024-04-26,1,45,106.42222232288785,560.7500014901161,0,0,56075,Rendimiento Estándar
2024-04-26,2,63,106.44444435361832,733.2600061893463,0,0,73326,Rendimiento Estándar
2024-04-26,3,77,98.129870442601,1069.0600039958954,0,0,106906,Rendimiento Estándar
2024-04-26,4,58,102.55172386251647,765.7200012207031,1,125.29000091552734,79762.5,Rendimiento Estándar
2024-04-26,5,61,102.18032803691801,877.4099963903427,0,0,87741,Rendimiento Estándar
2024-04-27,1,62,97.00000026533681,740.5200018286705,1,949.260009765625,4657.36,Rendimiento Estándar
2024-04-27,2,64,99.43750007078052,799.1399978995323,1,19.649999618530273,4031.99,Rendimiento Estándar
2024-04-27,3,53,95.94339604647655,690.3899995088577,1,854.6400146484375,2452.54,Rendimiento Estándar
2024-04-27,4,50,96.14000070095062,587.4899972677231,0,0,58749,Rendimiento Estándar
2024-04-27,5,59,107.94915263935671,760.079992890358,0,0,76008,Rendimiento Estándar
2024-04-28,1,73,103.2328768952252,900.5800016522408,0,0,90058,Rendimiento Estándar
2024-04-28,2,70,95.88571454797471,897.3399968147278,0,0,89734,Rendimiento Estándar
2024-04-28,3,67,101.6865668012135,926.1599984169006,0,0,92616,Rendimiento Estándar
2024-04-28,4,72,100.87499991059303,957.7099950909615,0,0,95771,Rendimiento Estándar
2024-04-28,5,67,101.95522370623118,864.3700058460236,0,0,86437,Rendimiento Estándar
2024-04-29,1,58,100.81034508244744,803.6800026893616,0,0,80368,Rendimiento Estándar
2024-04-29,2,62,101.58064548046357,809.3799908161163,0,0,80938,Rendimiento Estándar
2024-04-29,3,56,97.3750002682209,814.0999962091446,0,0,81410,Rendimiento Estándar
2024-04-29,4,67,95.41791125909606,877.2200020551682,0,0,87722,Rendimiento Estándar
2024-04-29,5,54,96.4814814152541,584.4600020647049,0,0,58446,Rendimiento Estándar
2024-04-30,1,61,104.42622987950433,676.5899963974953,1,205.3000030517578,3740.13,Rendimiento Estándar
2024-04-30,2,56,106.48214306150163,684.32000207901,0,0,68432,Rendimiento Estándar
2024-04-30,3,58,102.75862021692868,783.1400027275085,1,167.82000732421875,10772.21,Rendimiento Estándar
2024-04-30,4,67,102.13432908058167,860.1999992132187,1,461.3800048828125,11608.64,Rendimiento Estándar
2024-04-30,5,75,101.7600004673004,971.0500014424324,0,0,97105,Rendimiento Estándar
2024-05-01,1,67,97.4626864070323,892.4100058674812,0,0,89241,Rendimiento Estándar
2024-05-01,2,56,103.6428571811744,637.0200064778328,2,1089.6899719238281,1244.42,Rendimiento Estándar
2024-05-01,3,71,100.98591589591872,910.2100030183792,0,0,91021,Rendimiento Estándar
2024-05-01,4,78,100.41025655391888,1008.7600032091141,0,0,100876,Rendimiento Estándar
2024-05-01,5,66,96.07575743487386,828.6199994683266,1,470.7699890136719,2089.84,Rendimiento Estándar
2024-05-02,1,48,96.83333349724612,533.0599963068962,2,307.32000732421875,3266.3,Rendimiento Estándar
2024-05-02,2,62,93.75806431616506,796.4100041985512,1,907.969970703125,1674.19,Rendimiento Estándar
2024-05-02,3,74,99.8783785749126,907.6000003814697,0,0,90760,Rendimiento Estándar
2024-05-02,4,63,97.95238110754225,761.3000001311302,0,0,76130,Rendimiento Estándar
2024-05-02,5,54,97.03703688250648,693.1600011587143,0,0,69316,Rendimiento Estándar
2024-05-03,1,66,99.18181805899648,813.44999730587,0,0,81345,Rendimiento Estándar
2024-05-03,2,62,96.32258049903378,843.69999396801,0,0,84370,Rendimiento Estándar
2024-05-03,3,64,101.515625230968,947.9000027179718,2,1535.02001953125,1192.03,Rendimiento Estándar
2024-05-03,4,60,102.98333336909613,732.1600042581558,0,0,73216,Rendimiento Estándar
2024-05-03,5,56,103.1607142516545,658.6500005722046,0,0,65865,Rendimiento Estándar
2024-05-04,1,54,101.33333360707317,603.1700013279915,0,0,60317,Rendimiento Estándar
2024-05-04,2,56,103.85714322328568,703.0200002193451,0,0,70302,Rendimiento Estándar
2024-05-04,3,66,99.45454579411131,795.5500018000603,1,677.530029296875,4687.98,Rendimiento Estándar
2024-05-04,4,63,102.28571447115095,946.9299983978271,1,979.8499755859375,3993.8,Rendimiento Estándar
2024-05-04,5,73,102.13698663123667,872.2000015377998,2,287.50000762939453,4000.92,Rendimiento Estándar
2024-05-05,1,70,100.3285711152213,963.0400038361549,1,704.6699829101562,5274.04,Rendimiento Estándar
2024-05-05,2,61,98.06557297706604,692.1000009775162,1,185.8000030517578,33760.98,Rendimiento Estándar
2024-05-05,3,69,101.36231892350791,893.5699987411499,0,0,89357,Rendimiento Estándar
2024-05-05,4,55,97.38181872801347,714.2299959659576,1,803.9400024414062,4281.95,Rendimiento Estándar
2024-05-05,5,66,99.01515173189568,849.5599973201752,1,265.6099853515625,2301.08,Rendimiento Estándar
2024-05-06,1,71,97.04225340359648,891.4700008630753,2,785.4600219726562,1842.64,Rendimiento Estándar
2024-05-06,2,75,98.65333318710327,944.7699980735779,0,0,94477,Rendimiento Estándar
2024-05-06,3,65,93.30769245441142,850.9799998998642,0,0,85098,Rendimiento Estándar
2024-05-06,4,66,104.27272699095987,870.2299968600273,0,0,87023,Rendimiento Estándar
2024-05-06,5,68,95.00000056098489,768.1900032758713,0,0,76819,Rendimiento Estándar
2024-05-07,1,56,101.69642886945181,775.8500043153763,1,167.67999267578125,2968.06,Rendimiento Estándar
2024-05-07,2,61,103.16393453566755,728.2900055646896,0,0,72829,Rendimiento Estándar
2024-05-07,3,52,104.13461488026839,669.7500056028366,0,0,66975,Rendimiento Estándar
2024-05-07,4,56,96.73214214188712,692.9400017261505,0,0,69294,Rendimiento Estándar
2024-05-07,5,55,96.83636426925659,703.760004222393,0,0,70376,Rendimiento Estándar
2024-05-08,1,72,102.44444492790434,985.8099977970123,1,661.9000244140625,5196.68,Rendimiento Estándar
2024-05-08,2,62,101.41935540783791,752.6700007915497,0,0,75267,Rendimiento Estándar
2024-05-08,3,52,94.25000044015738,678.9300001859665,0,0,67893,Rendimiento Estándar
2024-05-08,4,60,102.55000005165735,698.8100040555,1,721.5,1960.2,Rendimiento Estándar
2024-05-08,5,64,101.98437497019768,813.2199984788895,0,0,81322,Rendimiento Estándar
2024-05-09,1,47,102.59574499536069,500.8800011277199,0,0,50088,Rendimiento Estándar
2024-05-09,2,62,100.24193573382594,803.5799983739853,1,706.1699829101562,3812.05,Rendimiento Estándar
2024-05-09,3,59,102.88135550789914,786.1999995112419,0,0,78620,Rendimiento Estándar
2024-05-09,4,60,100.36666631698607,604.0999989509583,1,618.9400024414062,1584.32,Rendimiento Estándar
2024-05-09,5,55,98.18181872367859,703.7399988770485,1,463.3999938964844,8269.56,Rendimiento Estándar
2024-05-10,1,54,98.9629629585478,635.8599976301193,0,0,63586,Rendimiento Estándar
2024-05-10,2,64,97.21875060349703,856.6100032925606,0,0,85661,Rendimiento Estándar
2024-05-10,3,47,103.5319154566907,577.2199957966805,2,1099.9099731445312,745.96,Rendimiento Estándar
2024-05-10,4,60,95.3166663646698,781.3000034093857,0,0,78130,Rendimiento Estándar
2024-05-10,5,75,101.74666651089986,822.579997420311,1,233.3300018310547,7616.48,Rendimiento Estándar
2024-05-11,1,61,100.83606546042397,729.1199980378151,2,267.5999927520752,1656.71,Rendimiento Estándar
2024-05-11,2,56,102.46428613151824,638.83999979496,1,458.9200134277344,3037.76,Rendimiento Estándar
2024-05-11,3,48,96.33333347737789,565.7500013113022,0,0,56575,Rendimiento Estándar
2024-05-11,4,52,96.7692304116029,641.0400006175041,0,0,64104,Rendimiento Estándar
2024-05-11,5,66,100.53030270518678,907.1599996089935,0,0,90716,Rendimiento Estándar
2024-05-12,1,61,96.14754133537168,832.9800034761429,0,0,83298,Rendimiento Estándar
2024-05-12,2,53,100.77358405545074,586.5400002002716,2,845.5400390625,3347.83,Rendimiento Estándar
2024-05-12,3,56,102.7321423803057,751.9800029993057,1,473.20001220703125,4301.95,Rendimiento Estándar
2024-05-12,4,60,98.69999965031941,785.4500018358231,0,0,78545,Rendimiento Estándar
2024-05-12,5,56,103.01785649997848,775.8399968147278,0,0,77584,Rendimiento Estándar
2024-05-13,1,59,96.84745699672376,728.9900052547455,1,54.58000183105469,1916.38,Rendimiento Estándar
2024-05-13,2,67,107.04477589521835,875.1799995303154,1,332.9700012207031,4460.65,Rendimiento Estándar
2024-05-13,3,67,106.16418007594437,799.8100005984306,1,55.9900016784668,11217.53,Rendimiento Estándar
2024-05-13,4,59,98.54237316018444,683.8300034999847,1,634.0700073242188,3171.75,Rendimiento Estándar
2024-05-13,5,55,103.92727320844477,634.169995367527,0,0,63417,Rendimiento Estándar
2024-05-14,1,46,95.21739120068757,612.2999995946884,0,0,61230,Rendimiento Estándar
2024-05-14,2,57,100.70175444870664,735.5899984836578,0,0,73559,Rendimiento Estándar
2024-05-14,3,66,100.24242455309087,855.6499983668327,1,663.1699829101562,25850.45,Rendimiento Estándar
2024-05-14,4,63,96.61904772122702,778.8100007176399,1,968.719970703125,1569.23,Rendimiento Estándar
2024-05-14,5,48,98.72916638851166,600.7900025844574,0,0,60079,Rendimiento Estándar
2024-05-15,1,54,101.09259243364687,637.4900037646294,0,0,63749,Rendimiento Estándar
2024-05-15,2,55,99.61818164045161,742.3900017738342,0,0,74239,Rendimiento Estándar
2024-05-15,3,68,98.33823538878384,858.7099950313568,0,0,85871,Rendimiento Estándar
2024-05-15,4,51,98.33333316971274,755.5599984526634,0,0,75556,Rendimiento Estándar
2024-05-15,5,55,103.54545452378012,716.9000014066696,1,967.4600219726562,3220.57,Rendimiento Estándar
2024-05-16,1,60,103.00000071525575,808.1799978017807,0,0,80818,Rendimiento Estándar
2024-05-16,2,49,99.59183724559082,599.6300007104874,1,72.91000366210938,1303.83,Rendimiento Estándar
2024-05-16,3,57,99.82456157082005,714.7799996137619,0,0,71478,Rendimiento Estándar
2024-05-16,4,72,104.97222211625841,816.6500005722046,0,0,81665,Rendimiento Estándar
2024-05-16,5,49,95.22448997108303,711.2600016593933,0,0,71126,Rendimiento Estándar
2024-05-17,1,47,93.42553146342014,492.25999879837036,0,0,49226,Rendimiento Estándar
2024-05-17,2,59,98.77966106948206,846.2300003170967,1,271.4700012207031,8345.46,Rendimiento Estándar
2024-05-17,3,57,102.56140368026601,750.4199987649918,1,128.2899932861328,2203.88,Rendimiento Estándar
2024-05-17,4,70,99.78571423462459,819.4500009417534,1,467.82000732421875,24534.43,Rendimiento Estándar
2024-05-17,5,58,101.17241349713555,677.2099919319153,0,0,67721,Rendimiento Estándar
2024-05-18,1,76,102.40789487173683,1004.3899968266487,0,0,100439,Rendimiento Estándar
2024-05-18,2,57,98.91228069338882,697.020000576973,3,987.3199768066406,793.42,Rendimiento Estándar
2024-05-18,3,65,104.4153839808244,797.3600077629089,0,0,79736,Rendimiento Estándar
2024-05-18,4,64,99.81250036507845,828.6100031733513,1,106.0999984741211,2564.56,Rendimiento Estándar
2024-05-18,5,73,96.32876744009045,998.4899998307228,0,0,99849,Rendimiento Estándar
2024-05-19,1,58,96.10344777847159,712.4900057315826,0,0,71249,Rendimiento Estándar
2024-05-19,2,67,102.97014873419235,815.9499971270561,0,0,81595,Rendimiento Estándar
2024-05-19,3,73,102.98630146131123,961.8899992704391,3,1270.4100036621094,961.7,Rendimiento Estándar
2024-05-19,4,63,103.52380966383315,893.0899995565414,0,0,89309,Rendimiento Estándar
2024-05-19,5,58,101.56896587075859,725.3899994492531,1,141.3000030517578,9869.25,Rendimiento Estándar
2024-05-20,1,69,101.66666663211326,826.1499966979027,2,1383.3800048828125,2299.97,Rendimiento Estándar
2024-05-20,2,70,95.45714250632696,921.1700032949448,0,0,92117,Rendimiento Estándar
2024-05-20,3,63,99.73015908210996,834.3299988508224,1,733.9299926757812,29377.82,Rendimiento Estándar
2024-05-20,4,60,102.73333311080933,688.9699983596802,0,0,68897,Rendimiento Estándar
2024-05-20,5,70,100.55714317730495,914.9099904894829,4,2563.5799865722656,1349.03,Rendimiento Estándar
2024-05-21,1,86,102.23255788171015,1073.7999921441078,0,0,107380,Rendimiento Estándar
2024-05-21,2,53,94.58490587630362,769.8899995088577,1,745.6799926757812,20864.23,Rendimiento Estándar
2024-05-21,3,60,105.00000009934108,737.80000269413,0,0,73780,Rendimiento Estándar
2024-05-21,4,62,100.69354820636012,777.1899996995926,1,553.9000244140625,1606.1,Rendimiento Estándar
2024-05-21,5,64,98.73437434434891,928.9100003242493,1,942.9500122070312,6891.02,Rendimiento Estándar
2024-05-22,1,47,96.7659577410272,556.859999358654,0,0,55686,Rendimiento Estándar
2024-05-22,2,71,98.78873287791937,899.7000002264977,0,0,89970,Rendimiento Estándar
2024-05-22,3,78,99.76923037797977,1070.3100053668022,0,0,107031,Rendimiento Estándar
2024-05-22,4,60,103.16666642824808,838.8700023889542,0,0,83887,Rendimiento Estándar
2024-05-22,5,67,98.47761205772856,803.3600016832352,1,938.9199829101562,3540.59,Rendimiento Estándar
2024-05-23,1,66,102.71212142525297,892.2799952030182,0,0,89228,Rendimiento Estándar
2024-05-23,2,56,99.85714246119771,776.0599984526634,0,0,77606,Rendimiento Estándar
2024-05-23,3,64,98.26562544330955,853.3400012254715,0,0,85334,Rendimiento Estándar
2024-05-23,4,48,95.24999968707561,570.4799965620041,0,0,57048,Rendimiento Estándar
2024-05-23,5,54,102.53703759776221,714.8400018811226,0,0,71484,Rendimiento Estándar
2024-05-24,1,58,103.15517259055171,647.1799998283386,1,8.239999771118164,1443.63,Rendimiento Estándar
2024-05-24,2,75,99.46666582425435,1007.0499966740608,1,521.2100219726562,2832.77,Rendimiento Estándar
2024-05-24,3,62,104.64516109035861,850.2400039434433,0,0,85024,Rendimiento Estándar
2024-05-24,4,58,98.82758660563107,581.9799997806549,0,0,58198,Rendimiento Estándar
2024-05-24,5,65,97.46153868161716,899.2700027823448,0,0,89927,Rendimiento Estándar
2024-05-25,1,53,101.056603328237,715.539996266365,1,974.4600219726562,2588.78,Rendimiento Estándar
2024-05-25,2,64,96.92187467589974,851.9099998474121,0,0,85191,Rendimiento Estándar
2024-05-25,3,60,95.08333335320155,711.7999970912933,0,0,71180,Rendimiento Estándar
2024-05-25,4,56,99.42857176065445,670.8399986624718,0,0,67084,Rendimiento Estándar
2024-05-25,5,48,98.375000183781,635.0599989891052,0,0,63506,Rendimiento Estándar
2024-05-26,1,65,102.53846168518066,891.3799934983253,0,0,89138,Rendimiento Estándar
2024-05-26,2,56,100.10714286140032,729.8399967551231,0,0,72984,Rendimiento Estándar
2024-05-26,3,59,100.06779644448878,821.7099997997284,2,822.4500122070312,1647.04,Rendimiento Estándar
2024-05-26,4,66,100.03030264016353,846.6500016450882,0,0,84665,Rendimiento Estándar
2024-05-26,5,58,97.89655229140972,740.2799993157387,1,570.27001953125,3060.27,Rendimiento Estándar
2024-05-27,1,59,102.22033908811665,698.6200020909309,1,811.1400146484375,4919.86,Rendimiento Estándar
2024-05-27,2,52,98.48076976262607,629.0999938249588,1,970.8599853515625,2191.22,Rendimiento Estándar
2024-05-27,3,62,99.41935510404647,864.1799946427345,0,0,86418,Rendimiento Estándar
2024-05-27,4,59,98.0847455687442,659.0299986600876,1,229.1999969482422,2862.86,Rendimiento Estándar
2024-05-27,5,61,97.83606548778346,811.490003824234,1,66.72000122070312,9457.93,Rendimiento Estándar
2024-05-28,1,61,99.6393443131056,819.7600067257881,2,1896.8900146484375,1309.1,Rendimiento Estándar
2024-05-28,2,62,101.12903281565634,743.1399999856949,0,0,74314,Rendimiento Estándar
2024-05-28,3,71,96.56338036899835,872.5299987792969,0,0,87253,Rendimiento Estándar
2024-05-28,4,61,100.50819711607011,725.9600048065186,1,173.8000030517578,1748.04,Rendimiento Estándar
2024-05-28,5,67,100.35820914738214,877.8600101470947,2,495.5800018310547,3754.75,Rendimiento Estándar
2024-05-29,1,59,93.91525418071424,706.3100000023842,0,0,70631,Rendimiento Estándar
2024-05-29,2,68,100.08823529762381,877.5399955511093,1,111.18000030517578,2090.87,Rendimiento Estándar
2024-05-29,3,56,106.41071455819267,706.6800057888031,0,0,70668,Rendimiento Estándar
2024-05-29,4,57,92.77192992076539,701.9800000190735,0,0,70198,Rendimiento Estándar
2024-05-29,5,52,102.73076914823973,591.6200025677681,2,297.55999755859375,930.66,Rendimiento Estándar
2024-05-30,1,61,99.95081874190784,672.5999979972839,0,0,67260,Rendimiento Estándar
2024-05-30,2,73,100.10958934483463,869.049996137619,1,372.239990234375,2277.38,Rendimiento Estándar
2024-05-30,3,61,99.34426243187951,817.6999981403351,1,678.3699951171875,2634.34,Rendimiento Estándar
2024-05-30,4,51,99.98039159120297,612.4599970579147,1,430.8599853515625,2393.36,Rendimiento Estándar
2024-05-30,5,54,102.03703697080965,644.5899971723557,0,0,64459,Rendimiento Estándar
2024-05-31,1,65,97.35384620152988,818.3399968743324,0,0,81834,Rendimiento Estándar
2024-05-31,2,62,98.79032267678168,877.0400038957596,1,374.8800048828125,4771.71,Rendimiento Estándar
2024-05-31,3,59,100.7796608795554,749.1300001144409,0,0,74913,Rendimiento Estándar
2024-05-31,4,58,98.27586134959911,730.689998447895,1,866.1400146484375,1971.64,Rendimiento Estándar
2024-05-31,5,53,93.60377394928122,704.170004606247,0,0,70417,Rendimiento Estándar
2024-06-01,1,66,104.33333299376748,769.8099985122681,1,753.6500244140625,6699.83,Rendimiento Estándar
2024-06-01,2,66,101.21212095925303,832.2600004076958,0,0,83226,Rendimiento Estándar
2024-06-01,3,64,101.21875023469329,812.7399975061417,0,0,81274,Rendimiento Estándar
2024-06-01,4,54,97.12962938679588,619.9699995517731,0,0,61997,Rendimiento Estándar
2024-06-01,5,65,101.46153871829694,764.4100005626678,1,148.30999755859375,2683.08,Rendimiento Estándar
2024-06-02,1,50,103.59999942779541,691.0299990177155,1,297.94000244140625,1793.02,Rendimiento Estándar
2024-06-02,2,59,100.4406782530122,743.2499986290932,1,370.4200134277344,3400.05,Rendimiento Estándar
2024-06-02,3,70,103.49999998297011,883.5300008654594,1,762.1500244140625,3534.12,Rendimiento Estándar
2024-06-02,4,58,99.20689658872013,741.3800016641617,1,638.1199951171875,9063.32,Rendimiento Estándar
2024-06-02,5,49,101.46938744856386,603.9300017356873,0,0,60393,Rendimiento Estándar
2024-06-03,1,69,97.13043510050014,840.8099990487099,1,826.7000122070312,15894.33,Rendimiento Estándar
2024-06-03,2,59,96.08474606174534,749.0299994945526,0,0,74903,Rendimiento Estándar
2024-06-03,3,57,100.5263160195267,761.4500017166138,0,0,76145,Rendimiento Estándar
2024-06-03,4,53,94.4905661187082,692.6800022721291,1,264.9800109863281,4664.51,Rendimiento Estándar
2024-06-03,5,50,97.74000000953674,576.7400000691414,0,0,57674,Rendimiento Estándar
2024-06-04,1,61,98.55737647072213,808.9199989438057,1,669.25,1636.5,Rendimiento Estándar
2024-06-04,2,53,103.43396281296353,636.4499992132187,0,0,63645,Rendimiento Estándar
2024-06-04,3,48,105.91666673620541,648.3999983072281,0,0,64840,Rendimiento Estándar
2024-06-04,4,66,99.0303026004271,849.8200040459633,1,206.4499969482422,1855.91,Rendimiento Estándar
2024-06-04,5,59,102.15254223952859,788.1400005817413,2,1063.3700256347656,1592.52,Rendimiento Estándar
2024-06-05,1,72,99.76388927963045,833.0499911308289,1,459.20001220703125,2218.51,Rendimiento Estándar
2024-06-05,2,53,96.77358505860815,583.4499976634979,0,0,58345,Rendimiento Estándar
2024-06-05,3,61,101.57377026120172,852.6499955058098,1,506.1499938964844,2343.73,Rendimiento Estándar
2024-06-05,4,59,105.08474566168704,739.1999955177307,0,0,73920,Rendimiento Estándar
2024-06-05,5,55,94.56363612955266,792.6199986934662,0,0,79262,Rendimiento Estándar
2024-06-06,1,71,101.70422565769141,968.8200028538704,1,849.0900268554688,3669.77,Rendimiento Estándar
2024-06-06,2,56,98.66071417927742,669.8900011181831,0,0,66989,Rendimiento Estándar
2024-06-06,3,86,94.80232513228128,1044.5299999713898,1,666.010009765625,16475.24,Rendimiento Estándar
2024-06-06,4,69,103.26086870138195,916.6100036501884,0,0,91661,Rendimiento Estándar
2024-06-06,5,60,101.06666684150696,821.1600040793419,1,179.4600067138672,1664.96,Rendimiento Estándar
2024-06-07,1,65,98.2923086789938,857.2600011825562,0,0,85726,Rendimiento Estándar
2024-06-07,2,67,103.16417902263242,813.5799958109856,2,599.0500030517578,1066.85,Rendimiento Estándar
2024-06-07,3,53,102.16981116330848,670.529999434948,0,0,67053,Rendimiento Estándar
2024-06-07,4,64,100.01562470570207,797.1899979710579,0,0,79719,Rendimiento Estándar
2024-06-07,5,49,100.4081625111249,668.6100007295609,2,1216.550033569336,1224.11,Rendimiento Estándar
2024-06-08,1,62,104.08064559582742,844.2499974370003,1,462.1600036621094,3650.02,Rendimiento Estándar
2024-06-08,2,48,100.50000039239724,644.1599985361099,1,750.2999877929688,5601.39,Rendimiento Estándar
2024-06-08,3,57,99.10526307005631,658.1400009989738,0,0,65814,Rendimiento Estándar
2024-06-08,4,47,102.17021171082841,521.5800000429153,0,0,52158,Rendimiento Estándar
2024-06-08,5,59,102.67796657853208,756.8099983334541,0,0,75681,Rendimiento Estándar
2024-06-09,1,56,98.73214310833386,761.6099984645844,0,0,76161,Rendimiento Estándar
2024-06-09,2,62,105.64516109804953,827.5799987316132,0,0,82758,Rendimiento Estándar
2024-06-09,3,69,101.94202912026557,888.4700013995171,0,0,88847,Rendimiento Estándar
2024-06-09,4,64,99.20312464237213,817.1699958443642,1,254.6699981689453,5145.91,Rendimiento Estándar
2024-06-09,5,62,100.69354868704272,739.1599994301796,1,644.1300048828125,3382.88,Rendimiento Estándar
2024-06-10,1,72,99.81944436828294,863.0899956226349,2,1337.1400146484375,1518.99,Rendimiento Estándar
2024-06-10,2,63,96.8095238246615,768.150000333786,1,697.1900024414062,4949.42,Rendimiento Estándar
2024-06-10,3,53,109.11320807798855,661.2199994325638,0,0,66122,Rendimiento Estándar
2024-06-10,4,51,104.9803917314492,661.7500007152557,0,0,66175,Rendimiento Estándar
2024-06-10,5,64,94.51562566682696,760.9399955272675,0,0,76094,Rendimiento Estándar
2024-06-11,1,61,94.67213065897833,797.1100013256073,0,0,79711,Rendimiento Estándar
2024-06-11,2,60,105.20000040531158,657.2299941778183,1,935.4600219726562,1423.5,Rendimiento Estándar
2024-06-11,3,68,99.00000007713543,817.4200045466423,0,0,81742,Rendimiento Estándar
2024-06-11,4,62,103.82258084512526,798.5899999141693,0,0,79859,Rendimiento Estándar
2024-06-11,5,54,94.7037034564548,719.039999127388,1,103.33000183105469,2277.61,Rendimiento Estándar
2024-06-12,1,68,94.58823528359918,888.7199992537498,0,0,88872,Rendimiento Estándar
2024-06-12,2,55,98.61818205226551,735.9100003838539,1,484.9200134277344,1733.59,Rendimiento Estándar
2024-06-12,3,51,103.03921570964889,622.8500017523766,0,0,62285,Rendimiento Estándar
2024-06-12,4,50,99.67999958992004,550.9499968886375,1,851.7100219726562,1273.58,Rendimiento Estándar
2024-06-12,5,63,102.38095238095238,835.32000207901,0,0,83532,Rendimiento Estándar
2024-06-13,1,59,99.66101686833268,676.1799985170364,2,1810.5,15093.3,Rendimiento Estándar
2024-06-13,2,67,99.26865652425965,904.2299934029579,0,0,90423,Rendimiento Estándar
2024-06-13,3,61,100.42622939485017,748.4599959254265,0,0,74846,Rendimiento Estándar
2024-06-13,4,64,96.79687460884452,818.9900017380714,4,1526.2300186157227,865.56,Rendimiento Estándar
2024-06-13,5,61,95.45901652242317,785.1699966788292,0,0,78517,Rendimiento Estándar
2024-06-14,1,61,104.52458946431268,814.6899998188019,0,0,81469,Rendimiento Estándar
2024-06-14,2,51,98.72549047657088,606.5899986028671,2,774.6499938964844,1022.74,Rendimiento Estándar
2024-06-14,3,73,99.20547988316784,970.9400012493134,1,392.1099853515625,2074.66,Rendimiento Estándar
2024-06-14,4,61,100.9344262177827,736.7199984788895,1,741.97998046875,4587.3,Rendimiento Estándar
2024-06-14,5,49,98.10204140994013,682.0699970722198,0,0,68207,Rendimiento Estándar
2024-06-15,1,61,105.24590152208921,688.869996547699,1,728.02001953125,1395.04,Rendimiento Estándar
2024-06-15,2,69,95.66666699837947,939.300001502037,0,0,93930,Rendimiento Estándar
2024-06-15,3,69,102.652173716089,908.1400009393692,0,0,90814,Rendimiento Estándar
2024-06-15,4,58,97.75862077186848,688.7799981236458,1,958.8200073242188,2469.63,Rendimiento Estándar
2024-06-15,5,54,98.87037067501633,664.760007083416,1,368.54998779296875,2190.31,Rendimiento Estándar
2024-06-16,1,50,101.77999997138978,633.6900018453598,2,751.27001953125,1296.95,Rendimiento Estándar
2024-06-16,2,62,102.82258083743434,819.6099944114685,2,1271.5999755859375,1141.68,Rendimiento Estándar
2024-06-16,3,50,106.11999905109406,609.8599983453751,1,778.0800170898438,1945.33,Rendimiento Estándar
2024-06-16,4,54,94.6481474019863,705.1799982190132,1,125.41999816894531,3141.11,Rendimiento Estándar
2024-06-16,5,61,97.70491797415937,712.9100027084351,1,368.19000244140625,1811.72,Rendimiento Estándar
2024-06-17,1,58,98.58620701165034,676.3599963188171,0,0,67636,Rendimiento Estándar
2024-06-17,2,60,94.68333313862483,749.6600035429001,0,0,74966,Rendimiento Estándar
2024-06-17,3,64,102.171874884516,831.9399987459183,3,1379.1899719238281,1801.52,Rendimiento Estándar
2024-06-17,4,62,103.33870956974644,818.5099999904633,0,0,81851,Rendimiento Estándar
2024-06-17,5,66,99.04545446236929,826.0199997425079,2,437.1700134277344,1060.22,Rendimiento Estándar
2024-06-18,1,61,97.55737732668392,864.6299968957901,0,0,86463,Rendimiento Estándar
2024-06-18,2,73,99.35616458932014,904.6399978399277,0,0,90464,Rendimiento Estándar
2024-06-18,3,64,99.21874990686774,826.7999949455261,0,0,82680,Rendimiento Estándar
2024-06-18,4,69,98.60869533773781,896.790007352829,0,0,89679,Rendimiento Estándar
2024-06-18,5,48,106.81250020861626,527.0899968147278,0,0,52709,Rendimiento Estándar
2024-06-19,1,64,103.45312571153045,814.9300004839897,1,907.4099731445312,1743.54,Rendimiento Estándar
2024-06-19,2,55,100.32727252353322,574.6800017356873,0,0,57468,Rendimiento Estándar
2024-06-19,3,51,97.01960752992069,657.8700013160706,0,0,65787,Rendimiento Estándar
2024-06-19,4,63,99.65079388921222,853.6399971842766,0,0,85364,Rendimiento Estándar
2024-06-19,5,58,103.17241354235287,750.9500005245209,1,849.7000122070312,15483.51,Rendimiento Estándar
2024-06-20,1,61,102.65573790816009,804.4700021743774,0,0,80447,Rendimiento Estándar
2024-06-20,2,64,98.5312501899898,950.2999977469444,0,0,95030,Rendimiento Estándar
2024-06-20,3,57,97.6140350626226,793.0199998617172,0,0,79302,Rendimiento Estándar
2024-06-20,4,64,98.6874995753169,779.7199975252151,0,0,77972,Rendimiento Estándar
2024-06-20,5,67,100.26865619332044,779.9999972581863,0,0,78000,Rendimiento Estándar
2024-06-21,1,68,95.7500002839986,820.2500030994415,0,0,82025,Rendimiento Estándar
2024-06-21,2,67,101.71641796382505,813.6200006604195,0,0,81362,Rendimiento Estándar
2024-06-21,3,46,102.17391278432764,568.1299973726273,0,0,56813,Rendimiento Estándar
2024-06-21,4,60,107.09999988476436,751.4200043082237,1,485.3500061035156,156545.84,Rendimiento Estándar
